[2016-05-06 10:01:15,062][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 15:21:44,375][DEBUG]正在关闭client
[2016-05-06 15:21:45,375][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:21:56,343][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:22:11,343][DEBUG]正在shutdown
[2016-05-06 15:22:11,343][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:22:11,343][DEBUG]正在关闭client
[2016-05-06 15:22:12,343][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:22:23,234][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:22:38,234][DEBUG]正在shutdown
[2016-05-06 15:22:38,234][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:22:38,234][DEBUG]正在关闭client
[2016-05-06 15:22:39,234][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:22:50,250][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:23:05,250][DEBUG]正在shutdown
[2016-05-06 15:23:05,250][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:23:05,250][DEBUG]正在关闭client
[2016-05-06 15:23:06,250][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 16:14:56,812][ERROR]【Simcpa Version】: 1.0.0.3
[2016-05-06 16:15:01,765][DEBUG]数据库已经存在: E:\Andrew\打印机\Projects\Simcpa\Simcpa\Simcpa\bin\Debug\Data\Simcpa.mdb
[2016-05-06 16:15:02,359][ERROR]创建数据库表 出错：表 'Simcpa' 已存在。
[2016-05-06 16:15:02,406][DEBUG]正在同步打印机配置信息
[2016-05-06 16:15:02,875][DEBUG]同步打印机配置信息完成
[2016-05-06 16:15:02,875][DEBUG]Load ok !
[2016-05-06 16:15:02,953][DEBUG]printer info received response
[2016-05-06 16:15:35,468][DEBUG]recv counter: 3, err counter: 0
[2016-05-06 16:15:40,453][DEBUG]正在关闭Reader
[2016-05-06 16:15:40,453][DEBUG]正在关闭writer
[2016-05-06 16:15:40,453][DEBUG]正在shutdown
[2016-05-06 16:15:40,453][DEBUG]正在关闭client
[2016-05-06 16:15:41,484][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 16:15:52,703][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 16:16:07,703][DEBUG]正在shutdown
[2016-05-06 16:16:07,703][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 16:16:07,703][DEBUG]正在关闭client
[2016-05-06 16:16:08,703][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 16:16:19,703][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 16:16:34,718][DEBUG]正在shutdown
[2016-05-06 16:16:34,718][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 16:16:34,718][DEBUG]正在关闭client
[2016-05-06 16:16:35,718][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 16:16:46,812][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 16:17:01,812][DEBUG]正在shutdown
[2016-05-06 16:17:01,812][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 16:17:01,812][DEBUG]正在关闭client
[2016-05-06 16:17:02,812][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 16:17:13,734][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 16:17:28,734][DEBUG]正在shutdown
[2016-05-06 16:17:28,734][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 16:17:28,734][DEBUG]正在关闭client
[2016-05-06 16:17:29,734][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 16:17:40,687][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 16:17:55,687][DEBUG]正在shutdown
[2016-05-06 16:17:55,687][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 16:17:55,687][DEBUG]正在关闭client
[2016-05-06 16:17:56,687][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 16:18:06,687][DEBUG]正在同步打印机配置信息
[2016-05-06 16:18:06,859][DEBUG]同步打印机配置信息完成
[2016-05-06 16:18:06,906][DEBUG]printer info received response
[2016-05-06 16:18:21,453][DEBUG]打印任务完成成功
[2016-05-06 16:18:22,406][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 16:18:22,406][DEBUG]driver printer gonna print
[2016-05-06 16:18:22,578][DEBUG]really print over: 1
[2016-05-06 16:18:22,890][DEBUG]order id: 5, order no: 1, printer id: 1 print OK
[2016-05-06 16:18:30,203][DEBUG]recv counter: 3, err counter: 0
[2016-05-06 16:18:35,156][DEBUG]正在关闭Reader
[2016-05-06 16:18:35,156][DEBUG]正在关闭writer
[2016-05-06 16:18:35,156][DEBUG]正在shutdown
[2016-05-06 16:18:35,156][DEBUG]正在关闭client
[2016-05-06 16:18:35,218][ERROR]读取网络数据失败,异常信息：一个封锁操作被对 WSACancelBlockingCall 的调用中断。
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]1111
[2016-05-06 16:18:36,625][DEBUG]13902
[2016-05-06 16:18:36,625][DEBUG]13912
[2016-05-06 16:18:36,625][DEBUG]5912
[2016-05-06 16:18:36,625][DEBUG]6912
[2016-05-06 16:18:36,640][DEBUG]143032
[2016-05-06 16:18:36,640][DEBUG]13822
[2016-05-06 16:18:36,640][DEBUG]1111
[2016-05-06 16:18:36,640][DEBUG]1111
[2016-05-06 16:18:36,640][DEBUG]1111
[2016-05-06 16:18:36,640][DEBUG]1111
[2016-05-06 16:18:36,640][DEBUG]184176
[2016-05-06 16:18:36,640][DEBUG]184177
[2016-05-06 16:18:36,640][DEBUG]184178
[2016-05-06 16:18:36,640][DEBUG]184179
[2016-05-06 16:18:36,640][DEBUG]184180
[2016-05-06 16:18:36,640][DEBUG]184182
[2016-05-06 16:18:36,640][DEBUG]184183
[2016-05-06 16:18:36,640][DEBUG]184184
[2016-05-06 16:18:36,640][DEBUG]5
[2016-05-06 16:19:07,578][DEBUG]接收到消息：（打印）请求，执行打印中，票据个数:1
[2016-05-06 16:19:07,578][DEBUG]really print over: 1
[2016-05-06 16:36:00,031][ERROR]【Simcpa Version】: 1.0.0.3
[2016-05-06 16:36:02,734][DEBUG]数据库为空
[2016-05-06 16:36:09,453][DEBUG]数据库已经存在: E:\Andrew\打印机\Projects\Simcpa\Simcpa\Simcpa\bin\Debug\Data\Simcpa.mdb
[2016-05-06 16:36:09,625][ERROR]创建数据库表 出错：服务器出现意外情况。 (异常来自 HRESULT:0x80010105 (RPC_E_SERVERFAULT))
[2016-05-06 16:36:09,687][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 16:36:24,687][DEBUG]正在shutdown
[2016-05-06 16:36:24,703][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 16:36:24,703][DEBUG]正在关闭client
[2016-05-06 16:36:25,703][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 16:36:35,703][DEBUG]Load ok !
[2016-05-06 16:40:39,421][ERROR]【Simcpa Version】: 1.0.0.3
[2016-05-06 17:56:44,015][ERROR]【Simcpa Version】: 1.0.0.3
[2016-05-06 17:56:49,812][DEBUG]Load ok !
